latitude,longitude,elevation_m,slope_deg,slope_class
11.819444444444445,76.14166666666667,747.0,13.663880340662034,Low (5-15°)
11.819444444444445,76.14305555555555,741.0,2.9841661234837624,Very low (0-5°)
11.819444444444445,76.14444444444445,741.0,7.043861618167734,Low (5-15°)
11.819444444444445,76.14583333333333,734.0,9.191579813237135,Low (5-15°)
11.819444444444445,76.14722222222223,728.0,2.9335336235443408,Very low (0-5°)
11.819444444444445,76.14861111111111,736.0,4.207580756496538,Very low (0-5°)
11.819444444444445,76.15,751.0,15.605851973115458,Moderate (15-30°)
11.818055555555556,76.0,748.0,11.50916897276921,Low (5-15°)
11.818055555555556,76.00138888888888,744.0,3.3866585156305704,Very low (0-5°)
11.818055555555556,76.00277777777778,735.0,2.647036962215006,Very low (0-5°)
11.818055555555556,76.00416666666666,737.0,9.768984150985034,Low (5-15°)
11.818055555555556,76.00555555555556,771.0,8.556099848307182,Low (5-15°)
11.818055555555556,76.00694444444444,760.0,4.9914608498771456,Very low (0-5°)
11.818055555555556,76.00833333333334,762.0,8.7398700989262,Low (5-15°)
11.818055555555556,76.00972222222222,750.0,15.193879707389845,Moderate (15-30°)
11.818055555555556,76.0111111111111,747.0,19.262652009873747,Moderate (15-30°)
11.818055555555556,76.0125,737.0,7.74793799651138,Low (5-15°)
11.818055555555556,76.01388888888889,759.0,10.25437036545786,Low (5-15°)
11.818055555555556,76.01527777777778,774.0,5.851764265197393,Low (5-15°)
11.818055555555556,76.01666666666667,750.0,7.043855927978938,Low (5-15°)
11.818055555555556,76.01805555555555,776.0,0.926369172997235,Very low (0-5°)
11.818055555555556,76.01944444444445,751.0,15.238910581081736,Moderate (15-30°)
11.818055555555556,76.02083333333333,746.0,13.29561989872646,Low (5-15°)
11.818055555555556,76.02222222222223,770.0,5.069096240020503,Low (5-15°)
11.818055555555556,76.02361111111111,765.0,15.655111338812473,Moderate (15-30°)
11.818055555555556,76.025,777.0,10.42139326076514,Low (5-15°)
11.818055555555556,76.02638888888889,763.0,14.543062399154776,Low (5-15°)
11.818055555555556,76.02777777777777,756.0,6.847023575734557,Low (5-15°)
11.818055555555556,76.02916666666667,791.0,14.805621343740048,Low (5-15°)
11.818055555555556,76.03055555555555,833.0,13.047188339724142,Low (5-15°)
11.818055555555556,76.03194444444445,810.0,15.503719042823978,Moderate (15-30°)
11.818055555555556,76.03333333333333,785.0,10.291158614012565,Low (5-15°)
11.818055555555556,76.03472222222223,764.0,7.896388631085614,Low (5-15°)
11.818055555555556,76.03611111111111,780.0,13.491026473527983,Low (5-15°)
11.818055555555556,76.0375,764.0,12.120574080117688,Low (5-15°)
11.818055555555556,76.03888888888889,776.0,9.37144889191475,Low (5-15°)
11.818055555555556,76.04027777777777,768.0,12.728381001971623,Low (5-15°)
11.818055555555556,76.04166666666667,763.0,5.660590263245274,Low (5-15°)
11.818055555555556,76.04305555555555,757.0,14.170977828020327,Low (5-15°)
11.818055555555556,76.04444444444445,746.0,6.217444868763298,Low (5-15°)
11.818055555555556,76.04583333333333,735.0,3.3866585156305704,Very low (0-5°)
11.818055555555556,76.04722222222222,733.0,5.4170984236208595,Low (5-15°)
11.818055555555556,76.04861111111111,748.0,12.426344967787788,Low (5-15°)
11.818055555555556,76.05,748.0,6.593049686564742,Low (5-15°)
11.818055555555556,76.0513888888889,776.0,7.261305956870731,Low (5-15°)
11.818055555555556,76.05277777777778,769.0,8.725602527477367,Low (5-15°)
11.818055555555556,76.05416666666666,768.0,2.933532079849877,Very low (0-5°)
11.818055555555556,76.05555555555556,765.0,7.74793799651138,Low (5-15°)
11.818055555555556,76.05694444444444,731.0,8.45667033903912,Low (5-15°)
11.818055555555556,76.05833333333334,727.0,8.45667033903912,Low (5-15°)
11.818055555555556,76.05972222222222,750.0,9.209625698137732,Low (5-15°)
11.818055555555556,76.06111111111112,772.0,8.370229218543159,Low (5-15°)
11.818055555555556,76.0625,773.0,2.7771727466475022,Very low (0-5°)
11.818055555555556,76.06388888888888,762.0,9.768984150985034,Low (5-15°)
11.818055555555556,76.06527777777778,734.0,4.1540161188536695,Very low (0-5°)
11.818055555555556,76.06666666666666,756.0,12.084020885476518,Low (5-15°)
11.818055555555556,76.06805555555556,771.0,2.7771727466475022,Very low (0-5°)
11.818055555555556,76.06944444444444,761.0,9.080561622833132,Low (5-15°)
11.818055555555556,76.07083333333334,756.0,15.154049845437566,Moderate (15-30°)
11.818055555555556,76.07222222222222,747.0,10.339079588095146,Low (5-15°)
11.818055555555556,76.0736111111111,777.0,5.952202177757966,Low (5-15°)
11.818055555555556,76.075,763.0,12.494263429938554,Low (5-15°)
11.818055555555556,76.07638888888889,749.0,9.908286620853476,Low (5-15°)
11.818055555555556,76.07777777777778,768.0,13.645108920111404,Low (5-15°)
11.818055555555556,76.07916666666667,785.0,12.012550463636238,Low (5-15°)
11.818055555555556,76.08055555555555,791.0,14.950266122475027,Low (5-15°)
11.818055555555556,76.08194444444445,802.0,13.633476349540299,Low (5-15°)
11.818055555555556,76.08333333333333,808.0,5.282822274249073,Low (5-15°)
11.818055555555556,76.08472222222223,816.0,17.101364915281057,Moderate (15-30°)
11.818055555555556,76.08611111111111,800.0,14.688369439000157,Low (5-15°)
11.818055555555556,76.0875,770.0,7.583966769911435,Low (5-15°)
11.818055555555556,76.08888888888889,746.0,14.805621343740048,Low (5-15°)
11.818055555555556,76.09027777777777,717.0,6.659894337816414,Low (5-15°)
11.818055555555556,76.09166666666667,722.0,2.8372183855006474,Very low (0-5°)
11.818055555555556,76.09305555555555,717.0,1.8522542739113341,Very low (0-5°)
11.818055555555556,76.09444444444445,726.0,3.78055682162359,Very low (0-5°)
11.818055555555556,76.09583333333333,720.0,2.647036962215006,Very low (0-5°)
11.818055555555556,76.09722222222223,717.0,7.547574325888754,Low (5-15°)
11.818055555555556,76.09861111111111,727.0,9.25585798378724,Low (5-15°)
11.818055555555556,76.1,739.0,16.033023464964007,Moderate (15-30°)
11.818055555555556,76.10138888888889,766.0,3.967031447900791,Very low (0-5°)
11.818055555555556,76.10277777777777,768.0,7.043855927978938,Low (5-15°)
11.818055555555556,76.10416666666667,754.0,8.651448343645983,Low (5-15°)
11.818055555555556,76.10555555555555,747.0,9.080561622833132,Low (5-15°)
11.818055555555556,76.10694444444445,761.0,8.27992503061062,Low (5-15°)
11.818055555555556,76.10833333333333,749.0,7.547574325888754,Low (5-15°)
11.818055555555556,76.10972222222222,725.0,10.84528715841244,Low (5-15°)
11.818055555555556,76.11111111111111,723.0,3.700645055238003,Very low (0-5°)
11.818055555555556,76.1125,736.0,8.01341336892427,Low (5-15°)
11.818055555555556,76.1138888888889,747.0,5.282822274249073,Low (5-15°)
11.818055555555556,76.11527777777778,742.0,7.547574325888754,Low (5-15°)
11.818055555555556,76.11666666666666,745.0,6.596294388634023,Low (5-15°)
11.818055555555556,76.11805555555556,761.0,8.370229218543159,Low (5-15°)
11.818055555555556,76.11944444444444,766.0,0.0,Very low (0-5°)
11.818055555555556,76.12083333333334,769.0,4.9914608498771456,Very low (0-5°)
11.818055555555556,76.12222222222222,758.0,5.961034470128028,Low (5-15°)
11.818055555555556,76.12361111111112,765.0,6.724741032023489,Low (5-15°)
11.818055555555556,76.125,766.0,5.620608707715457,Low (5-15°)
11.818055555555556,76.12638888888888,765.0,5.961034470128028,Low (5-15°)
11.818055555555556,76.12777777777778,769.0,6.694935942622974,Low (5-15°)
11.818055555555556,76.12916666666666,774.0,5.961034470128028,Low (5-15°)
11.818055555555556,76.13055555555556,781.0,3.700645055238003,Very low (0-5°)
11.818055555555556,76.13194444444444,791.0,9.605612316718172,Low (5-15°)
11.818055555555556,76.13333333333334,798.0,3.8191002410562014,Very low (0-5°)
11.818055555555556,76.13472222222222,795.0,3.3866585156305704,Very low (0-5°)
11.818055555555556,76.1361111111111,783.0,5.660590263245274,Low (5-15°)
11.818055555555556,76.1375,770.0,5.961034470128028,Low (5-15°)
11.818055555555556,76.13888888888889,766.0,4.9914608498771456,Very low (0-5°)
11.818055555555556,76.14027777777778,769.0,6.457665776341533,Low (5-15°)
11.818055555555556,76.14166666666667,765.0,3.967031447900791,Very low (0-5°)
11.818055555555556,76.14305555555555,755.0,5.7349217685999925,Low (5-15°)
11.818055555555556,76.14444444444445,739.0,4.7172740643363,Very low (0-5°)
11.818055555555556,76.14583333333333,732.0,0.9464271524604088,Very low (0-5°)
11.818055555555556,76.14722222222223,734.0,9.37144889191475,Low (5-15°)
11.818055555555556,76.14861111111111,743.0,4.1540161188536695,Very low (0-5°)
11.818055555555556,76.15,755.0,4.686221344010122,Very low (0-5°)
11.816666666666666,76.0,730.0,4.154011774157717,Very low (0-5°)
11.816666666666666,76.00138888888888,749.0,16.962883279041776,Moderate (15-30°)
11.816666666666666,76.00277777777778,758.0,10.739031215786948,Low (5-15°)
11.816666666666666,76.00416666666666,741.0,6.593032759479391,Low (5-15°)
11.816666666666666,76.00555555555556,750.0,10.127985882519477,Low (5-15°)
11.816666666666666,76.00694444444444,746.0,5.988908989656001,Low (5-15°)
11.816666666666666,76.00833333333334,773.0,2.6470301155639535,Very low (0-5°)
11.816666666666666,76.00972222222222,767.0,2.8372040192194623,Very low (0-5°)
11.816666666666666,76.0111111111111,759.0,17.18132779566559,Moderate (15-30°)
11.816666666666666,76.0125,738.0,9.87079487599328,Low (5-15°)
11.816666666666666,76.01388888888889,764.0,4.811032310341358,Very low (0-5°)
11.816666666666666,76.01527777777778,749.0,13.671222460094997,Low (5-15°)
11.816666666666666,76.01666666666667,757.0,7.8963684357252655,Low (5-15°)
11.816666666666666,76.01805555555555,758.0,14.887155129270067,Low (5-15°)
11.816666666666666,76.01944444444445,734.0,2.8372040192194623,Very low (0-5°)
11.816666666666666,76.02083333333333,759.0,17.512344691336537,Moderate (15-30°)
11.816666666666666,76.02222222222223,765.0,4.811032310341358,Very low (0-5°)
11.816666666666666,76.02361111111111,743.0,3.819099058346342,Very low (0-5°)
11.816666666666666,76.025,772.0,1.8522542739113341,Very low (0-5°)
11.816666666666666,76.02638888888889,744.0,3.386646496818743,Very low (0-5°)
11.816666666666666,76.02777777777777,783.0,16.92538791971627,Moderate (15-30°)
11.816666666666666,76.02916666666667,813.0,15.724984167718945,Moderate (15-30°)
11.816666666666666,76.03055555555555,841.0,8.370195454778807,Low (5-15°)
11.816666666666666,76.03194444444445,843.0,2.106613345990595,Very low (0-5°)
11.816666666666666,76.03333333333333,830.0,12.153803064013063,Low (5-15°)
11.816666666666666,76.03472222222223,792.0,10.980946141470739,Low (5-15°)
11.816666666666666,76.03611111111111,808.0,15.475370400192903,Moderate (15-30°)
11.816666666666666,76.0375,791.0,18.837855381145662,Moderate (15-30°)
11.816666666666666,76.03888888888889,806.0,8.55608129270552,Low (5-15°)
11.816666666666666,76.04027777777777,787.0,13.144473842739584,Low (5-15°)
11.816666666666666,76.04166666666667,772.0,6.694925280053648,Low (5-15°)
11.816666666666666,76.04305555555555,753.0,13.548422088091367,Low (5-15°)
11.816666666666666,76.04444444444445,763.0,7.976400229982439,Low (5-15°)
11.816666666666666,76.04583333333333,760.0,6.593032759479391,Low (5-15°)
11.816666666666666,76.04722222222222,742.0,8.888521613392356,Low (5-15°)
11.816666666666666,76.04861111111111,732.0,0.9464223532479871,Very low (0-5°)
11.816666666666666,76.05,742.0,10.529763676486818,Low (5-15°)
11.816666666666666,76.0513888888889,755.0,12.186879962501347,Low (5-15°)
11.816666666666666,76.05277777777778,746.0,11.095401047736464,Low (5-15°)
11.816666666666666,76.05416666666666,756.0,7.261290645580386,Low (5-15°)
11.816666666666666,76.05555555555556,741.0,11.849739363004913,Low (5-15°)
11.816666666666666,76.05694444444444,727.0,2.6470301155639535,Very low (0-5°)
11.816666666666666,76.05833333333334,726.0,3.967021205232078,Very low (0-5°)
11.816666666666666,76.05972222222222,737.0,16.547760033301113,Moderate (15-30°)
11.816666666666666,76.06111111111112,757.0,7.8963684357252655,Low (5-15°)
11.816666666666666,76.0625,764.0,7.370669485322712,Low (5-15°)
11.816666666666666,76.06388888888888,756.0,5.4716332237255685,Low (5-15°)
11.816666666666666,76.06527777777778,730.0,3.819099058346342,Very low (0-5°)
11.816666666666666,76.06666666666666,753.0,10.42135155319362,Low (5-15°)
11.816666666666666,76.06805555555556,770.0,5.952175089680334,Low (5-15°)
11.816666666666666,76.06944444444444,757.0,11.35712571639404,Low (5-15°)
11.816666666666666,76.07083333333334,735.0,3.3589279432425596,Very low (0-5°)
11.816666666666666,76.07222222222222,756.0,9.605575417670016,Low (5-15°)
11.816666666666666,76.0736111111111,771.0,3.8917418551599288,Very low (0-5°)
11.816666666666666,76.075,759.0,10.066902104720494,Low (5-15°)
11.816666666666666,76.07638888888889,737.0,2.8372040192194623,Very low (0-5°)
11.816666666666666,76.07777777777778,756.0,7.976400229982439,Low (5-15°)
11.816666666666666,76.07916666666667,759.0,10.46132511192601,Low (5-15°)
11.816666666666666,76.08055555555555,760.0,11.977796025241437,Low (5-15°)
11.816666666666666,76.08194444444445,766.0,11.135074655009177,Low (5-15°)
11.816666666666666,76.08333333333333,784.0,16.142034695628638,Moderate (15-30°)
11.816666666666666,76.08472222222223,811.0,17.389690668904166,Moderate (15-30°)
11.816666666666666,76.08611111111111,790.0,18.05234198515757,Moderate (15-30°)
11.816666666666666,76.0875,773.0,9.310540414308168,Low (5-15°)
11.816666666666666,76.08888888888889,744.0,11.248778536851734,Low (5-15°)
11.816666666666666,76.09027777777777,712.0,1.8923285245721995,Very low (0-5°)
11.816666666666666,76.09166666666667,721.0,5.734893625101625,Low (5-15°)
11.816666666666666,76.09305555555555,718.0,1.8923285245721995,Very low (0-5°)
11.816666666666666,76.09444444444445,727.0,3.8917418551599288,Very low (0-5°)
11.816666666666666,76.09583333333333,717.0,1.8522542739113341,Very low (0-5°)
11.816666666666666,76.09722222222223,731.0,9.605575417670016,Low (5-15°)
11.816666666666666,76.09861111111111,741.0,6.593032759479391,Low (5-15°)
11.816666666666666,76.1,751.0,23.81699842641214,Moderate (15-30°)
11.816666666666666,76.10138888888889,788.0,8.583735186660743,Low (5-15°)
11.816666666666666,76.10277777777777,783.0,7.289086622760624,Low (5-15°)
11.816666666666666,76.10416666666667,764.0,9.499482101394038,Low (5-15°)
11.816666666666666,76.10555555555555,760.0,7.886729182267657,Low (5-15°)
11.816666666666666,76.10694444444445,772.0,2.93353053635691,Very low (0-5°)
11.816666666666666,76.10833333333333,752.0,6.297210414652766,Low (5-15°)
11.816666666666666,76.10972222222222,736.0,8.505766057598576,Low (5-15°)
11.816666666666666,76.11111111111111,720.0,2.8372040192194623,Very low (0-5°)
11.816666666666666,76.1125,732.0,2.93353053635691,Very low (0-5°)
11.816666666666666,76.1138888888889,734.0,5.417090964194134,Low (5-15°)
11.816666666666666,76.11527777777778,737.0,7.528440215260119,Low (5-15°)
11.816666666666666,76.11666666666666,754.0,7.747901370938543,Low (5-15°)
11.816666666666666,76.11805555555556,764.0,4.154011774157717,Very low (0-5°)
11.816666666666666,76.11944444444444,763.0,5.988908989656001,Low (5-15°)
11.816666666666666,76.12083333333334,758.0,5.541356985555456,Low (5-15°)
11.816666666666666,76.12222222222222,749.0,3.700645055238003,Very low (0-5°)
11.816666666666666,76.12361111111112,755.0,4.658311816266327,Very low (0-5°)
11.816666666666666,76.125,759.0,0.9464223532479871,Very low (0-5°)
11.816666666666666,76.12638888888888,760.0,11.148633132965061,Low (5-15°)
11.816666666666666,76.12777777777778,772.0,6.297210414652766,Low (5-15°)
11.816666666666666,76.12916666666666,772.0,3.8917418551599288,Very low (0-5°)
11.816666666666666,76.13055555555556,786.0,8.370195454778807,Low (5-15°)
11.816666666666666,76.13194444444444,795.0,1.8923285245721995,Very low (0-5°)
11.816666666666666,76.13333333333334,793.0,3.819099058346342,Very low (0-5°)
11.816666666666666,76.13472222222222,792.0,3.3589279432425596,Very low (0-5°)
11.816666666666666,76.1361111111111,774.0,5.734893625101625,Low (5-15°)
11.816666666666666,76.1375,771.0,7.261290645580386,Low (5-15°)
11.816666666666666,76.13888888888889,783.0,7.043850238531112,Low (5-15°)
11.816666666666666,76.14027777777778,777.0,6.593032759479391,Low (5-15°)
11.816666666666666,76.14166666666667,769.0,3.967021205232078,Very low (0-5°)
11.816666666666666,76.14305555555555,764.0,6.694925280053648,Low (5-15°)
11.816666666666666,76.14444444444445,755.0,7.147592113459437,Low (5-15°)
11.816666666666666,76.14583333333333,734.0,2.106613345990595,Very low (0-5°)
11.816666666666666,76.14722222222223,749.0,3.386646496818743,Very low (0-5°)
11.816666666666666,76.14861111111111,758.0,3.386646496818743,Very low (0-5°)
11.816666666666666,76.15,769.0,4.207546445292101,Very low (0-5°)
11.815277777777778,76.0,736.0,0.0,Very low (0-5°)
11.815277777777778,76.00138888888888,759.0,14.266645470974762,Low (5-15°)
11.815277777777778,76.00277777777778,756.0,10.917314125875345,Low (5-15°)
11.815277777777778,76.00416666666666,746.0,16.96181025549709,Moderate (15-30°)
11.815277777777778,76.00555555555556,750.0,17.38967937103582,Moderate (15-30°)
11.815277777777778,76.00694444444444,755.0,7.976386355142834,Low (5-15°)
11.815277777777778,76.00833333333334,763.0,5.952148005026351,Low (5-15°)
11.815277777777778,76.00972222222222,750.0,0.0,Very low (0-5°)
11.815277777777778,76.0111111111111,739.0,12.388807298980977,Low (5-15°)
11.815277777777778,76.0125,733.0,0.926369172997235,Very low (0-5°)
11.815277777777778,76.01388888888889,750.0,13.754623138010318,Low (5-15°)
11.815277777777778,76.01527777777778,741.0,4.207529292956202,Very low (0-5°)
11.815277777777778,76.01666666666667,762.0,7.976386355142834,Low (5-15°)
11.815277777777778,76.01805555555555,760.0,15.786334416153418,Moderate (15-30°)
11.815277777777778,76.01944444444445,735.0,8.65136582425903,Low (5-15°)
11.815277777777778,76.02083333333333,763.0,12.641286079678974,Low (5-15°)
11.815277777777778,76.02222222222223,762.0,6.846959775734019,Low (5-15°)
11.815277777777778,76.02361111111111,736.0,2.6470232697924923,Very low (0-5°)
11.815277777777778,76.025,752.0,17.285827250892233,Moderate (15-30°)
11.815277777777778,76.02638888888889,742.0,9.38031982488448,Low (5-15°)
11.815277777777778,76.02777777777777,778.0,11.778528791320008,Low (5-15°)
11.815277777777778,76.02916666666667,795.0,17.354794595481977,Moderate (15-30°)
11.815277777777778,76.03055555555555,813.0,16.860200923559702,Moderate (15-30°)
11.815277777777778,76.03194444444445,838.0,9.209548496203421,Low (5-15°)
11.815277777777778,76.03333333333333,816.0,12.416451497152769,Low (5-15°)
11.815277777777778,76.03472222222223,805.0,16.48265699642215,Moderate (15-30°)
11.815277777777778,76.03611111111111,843.0,9.768894687805961,Low (5-15°)
11.815277777777778,76.0375,841.0,7.886724127596374,Low (5-15°)
11.815277777777778,76.03888888888889,818.0,17.76895137806087,Moderate (15-30°)
11.815277777777778,76.04027777777777,794.0,13.269142886116741,Low (5-15°)
11.815277777777778,76.04166666666667,798.0,9.870766568259679,Low (5-15°)
11.815277777777778,76.04305555555555,772.0,12.57429707052549,Low (5-15°)
11.815277777777778,76.04444444444445,757.0,12.494219767630991,Low (5-15°)
11.815277777777778,76.04583333333333,747.0,8.725577288391834,Low (5-15°)
11.815277777777778,76.04722222222222,739.0,2.7771727466475022,Very low (0-5°)
11.815277777777778,76.04861111111111,751.0,14.110856480991202,Low (5-15°)
11.815277777777778,76.05,731.0,0.0,Very low (0-5°)
11.815277777777778,76.0513888888889,735.0,6.525494422947243,Low (5-15°)
11.815277777777778,76.05277777777778,728.0,0.926369172997235,Very low (0-5°)
11.815277777777778,76.05416666666666,727.0,8.332357267783518,Low (5-15°)
11.815277777777778,76.05555555555556,728.0,4.154007430026622,Very low (0-5°)
11.815277777777778,76.05694444444444,748.0,6.74976887215752,Low (5-15°)
11.815277777777778,76.05833333333334,747.0,10.743773058631817,Low (5-15°)
11.815277777777778,76.05972222222222,726.0,7.261275336263241,Low (5-15°)
11.815277777777778,76.06111111111112,736.0,9.080546141399148,Low (5-15°)
11.815277777777778,76.0625,733.0,11.583922081077823,Low (5-15°)
11.815277777777778,76.06388888888888,732.0,6.724735725584425,Low (5-15°)
11.815277777777778,76.06527777777778,724.0,5.069051890596443,Low (5-15°)
11.815277777777778,76.06666666666666,757.0,9.38031982488448,Low (5-15°)
11.815277777777778,76.06805555555556,762.0,2.079736701204894,Very low (0-5°)
11.815277777777778,76.06944444444444,768.0,4.154007430026622,Very low (0-5°)
11.815277777777778,76.07083333333334,733.0,5.7348654851502685,Low (5-15°)
11.815277777777778,76.07222222222222,750.0,12.416451497152769,Low (5-15°)
11.815277777777778,76.0736111111111,772.0,5.988890299592252,Low (5-15°)
11.815277777777778,76.075,769.0,5.660533221014791,Low (5-15°)
11.815277777777778,76.07638888888889,740.0,19.850696835392156,Moderate (15-30°)
11.815277777777778,76.07777777777778,731.0,9.499470577504662,Low (5-15°)
11.815277777777778,76.07916666666667,736.0,2.933528993065433,Very low (0-5°)
11.815277777777778,76.08055555555555,750.0,0.946417554640254,Very low (0-5°)
11.815277777777778,76.08194444444445,740.0,7.466838366940097,Low (5-15°)
11.815277777777778,76.08333333333333,761.0,8.370161695295929,Low (5-15°)
11.815277777777778,76.08472222222223,769.0,12.186876805392878,Low (5-15°)
11.815277777777778,76.08611111111111,758.0,11.509142049056633,Low (5-15°)
11.815277777777778,76.0875,749.0,9.37144514993884,Low (5-15°)
11.815277777777778,76.08888888888889,732.0,11.639699522333094,Low (5-15°)
11.815277777777778,76.09027777777777,710.0,2.1066047350577084,Very low (0-5°)
11.815277777777778,76.09166666666667,724.0,5.7348654851502685,Low (5-15°)
11.815277777777778,76.09305555555555,720.0,1.8923189352053693,Very low (0-5°)
11.815277777777778,76.09444444444445,729.0,0.926369172997235,Very low (0-5°)
11.815277777777778,76.09583333333333,729.0,14.4392320243585,Low (5-15°)
11.815277777777778,76.09722222222223,761.0,19.810153929780203,Moderate (15-30°)
11.815277777777778,76.09861111111111,784.0,9.59905090636559,Low (5-15°)
11.815277777777778,76.1,775.0,5.988890299592252,Low (5-15°)
11.815277777777778,76.10138888888889,787.0,4.686190594669971,Very low (0-5°)
11.815277777777778,76.10277777777777,784.0,2.6470232697924923,Very low (0-5°)
11.815277777777778,76.10416666666667,782.0,3.700645055238003,Very low (0-5°)
11.815277777777778,76.10555555555555,774.0,3.967010963879103,Very low (0-5°)
11.815277777777778,76.10694444444445,765.0,5.961010430126446,Low (5-15°)
11.815277777777778,76.10833333333333,742.0,10.845207305371524,Low (5-15°)
11.815277777777778,76.10972222222222,730.0,5.282795063514567,Low (5-15°)
11.815277777777778,76.11111111111111,739.0,10.739016687316107,Low (5-15°)
11.815277777777778,76.1125,726.0,6.297184858114692,Low (5-15°)
11.815277777777778,76.1138888888889,726.0,2.1066047350577084,Very low (0-5°)
11.815277777777778,76.11527777777778,734.0,9.209548496203421,Low (5-15°)
11.815277777777778,76.11666666666666,745.0,7.547516685672616,Low (5-15°)
11.815277777777778,76.11805555555556,753.0,2.933528993065433,Very low (0-5°)
11.815277777777778,76.11944444444444,748.0,2.079736701204894,Very low (0-5°)
11.815277777777778,76.12083333333334,743.0,2.7771727466475022,Very low (0-5°)
11.815277777777778,76.12222222222222,745.0,7.043844549824227,Low (5-15°)
11.815277777777778,76.12361111111112,756.0,2.6470232697924923,Very low (0-5°)
11.815277777777778,76.125,760.0,3.7805185868145257,Very low (0-5°)
11.815277777777778,76.12638888888888,775.0,9.843299949764884,Low (5-15°)
11.815277777777778,76.12777777777778,782.0,5.541356985555456,Low (5-15°)
11.815277777777778,76.12916666666666,771.0,7.976386355142834,Low (5-15°)
11.815277777777778,76.13055555555556,780.0,8.888481525260426,Low (5-15°)
11.815277777777778,76.13194444444444,795.0,4.686190594669971,Very low (0-5°)
11.815277777777778,76.13333333333334,795.0,4.811008923482216,Very low (0-5°)
11.815277777777778,76.13472222222222,789.0,5.7348654851502685,Low (5-15°)
11.815277777777778,76.1361111111111,784.0,6.525494422947243,Low (5-15°)
11.815277777777778,76.1375,786.0,12.012547611440802,Low (5-15°)
11.815277777777778,76.13888888888889,798.0,7.466838366940097,Low (5-15°)
11.815277777777778,76.14027777777778,793.0,5.282795063514567,Low (5-15°)
11.815277777777778,76.14166666666667,779.0,2.6470232697924923,Very low (0-5°)
11.815277777777778,76.14305555555555,773.0,2.8371896547480757,Very low (0-5°)
11.815277777777778,76.14444444444445,751.0,9.424345592003691,Low (5-15°)
11.815277777777778,76.14583333333333,734.0,2.6470232697924923,Very low (0-5°)
11.815277777777778,76.14722222222223,756.0,9.55511765982404,Low (5-15°)
11.815277777777778,76.14861111111111,768.0,4.622196164454146,Very low (0-5°)
11.815277777777778,76.15,775.0,3.967010963879103,Very low (0-5°)
11.813888888888888,76.0,729.0,2.6470164249005963,Very low (0-5°)
11.813888888888888,76.00138888888888,734.0,2.7771727466475022,Very low (0-5°)
11.813888888888888,76.00277777777778,745.0,13.31717826512305,Low (5-15°)
11.813888888888888,76.00416666666666,767.0,11.248685733950518,Low (5-15°)
11.813888888888888,76.00555555555556,779.0,7.289042710107796,Low (5-15°)
11.813888888888888,76.00694444444444,766.0,2.8371752920864433,Very low (0-5°)
11.813888888888888,76.00833333333334,747.0,8.487599062635542,Low (5-15°)
11.813888888888888,76.00972222222222,771.0,11.53470293077344,Low (5-15°)
11.813888888888888,76.0111111111111,771.0,6.592998911829605,Low (5-15°)
11.813888888888888,76.0125,745.0,17.447262144653614,Moderate (15-30°)
11.813888888888888,76.01388888888889,735.0,5.734837348745839,Low (5-15°)
11.813888888888888,76.01527777777778,754.0,12.44576064092967,Low (5-15°)
11.813888888888888,76.01666666666667,768.0,7.26126002891923,Low (5-15°)
11.813888888888888,76.01805555555555,762.0,9.98595553706113,Low (5-15°)
11.813888888888888,76.01944444444445,733.0,7.26126002891923,Low (5-15°)
11.813888888888888,76.02083333333333,754.0,12.120395136216315,Low (5-15°)
11.813888888888888,76.02222222222223,758.0,11.243251447408014,Low (5-15°)
11.813888888888888,76.02361111111111,732.0,5.734837348745839,Low (5-15°)
11.813888888888888,76.025,733.0,2.8371752920864433,Very low (0-5°)
11.813888888888888,76.02638888888889,740.0,4.686175222945784,Very low (0-5°)
11.813888888888888,76.02777777777777,751.0,9.59904680453977,Low (5-15°)
11.813888888888888,76.02916666666667,771.0,15.193859313777713,Moderate (15-30°)
11.813888888888888,76.03055555555555,791.0,11.212620855994553,Low (5-15°)
11.813888888888888,76.03194444444445,819.0,12.291780633181952,Low (5-15°)
11.813888888888888,76.03333333333333,817.0,15.711132074813767,Moderate (15-30°)
11.813888888888888,76.03472222222223,785.0,5.9888716119184355,Low (5-15°)
11.813888888888888,76.03611111111111,807.0,17.64753316295499,Moderate (15-30°)
11.813888888888888,76.0375,811.0,17.44523209421438,Moderate (15-30°)
11.813888888888888,76.03888888888889,823.0,12.012546185623192,Low (5-15°)
11.813888888888888,76.04027777777777,824.0,5.660504705286085,Low (5-15°)
11.813888888888888,76.04166666666667,824.0,16.032851420624656,Moderate (15-30°)
11.813888888888888,76.04305555555555,780.0,16.559918427620396,Moderate (15-30°)
11.813888888888888,76.04444444444445,758.0,15.655032636207439,Moderate (15-30°)
11.813888888888888,76.04583333333333,757.0,16.141949259136393,Moderate (15-30°)
11.813888888888888,76.04722222222222,769.0,4.622196164454146,Very low (0-5°)
11.813888888888888,76.04861111111111,767.0,4.207512142797771,Very low (0-5°)
11.813888888888888,76.05,748.0,14.910912250705087,Low (5-15°)
11.813888888888888,76.0513888888889,732.0,8.487599062635542,Low (5-15°)
11.813888888888888,76.05277777777778,736.0,10.477240087159297,Low (5-15°)
11.813888888888888,76.05416666666666,735.0,10.066831963794753,Low (5-15°)
11.813888888888888,76.05555555555556,758.0,12.885961260654902,Low (5-15°)
